id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49065653,"Views, Spa, Massage, Mona, Berriedale, Hobart",268055675,Sharlene,,Glenorchy,-42.807415,147.250351,Entire home/apt,439,3,31,2023-02-10,1.34,2,26,15,Exempt: This listing falls under the 'home sharing' exemption
49067786,Berwick Cottage and Studio Historic Battery Point,141916380,Samantha,,Hobart,-42.89156,147.33245,Entire home/apt,462,1,10,2023-01-12,0.56,15,290,8,PLN-18-32
49078993,Modern unit with beautiful mountain view,175217596,Vicky,,Kingborough,-42.97917,147.30099,Private room,139,1,0,,,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
49082825,Spacious Home With Spectacular Water Views,395867298,Eug,,Clarence,-42.87053,147.38844,Entire home/apt,300,3,10,2023-01-05,0.69,1,289,8,Exempt: This listing falls under the 'home sharing' exemption
49085046,Tinas Comfy House  child friendly  near the  ferry,117399470,Tina,,Devonport,-41.17295,146.38455,Entire home/apt,152,1,140,2023-02-28,6.60,1,56,56,PA2021.0060
49119152,"Fresh, bright, welcoming - A home away from home!",3750961,Kate,,Clarence,-42.85504,147.37865,Entire home/apt,204,2,67,2023-03-07,3.05,2,238,42,Exempt: This listing falls under the 'home sharing' exemption
49121429,"Escape to Bicheno near the bush, beach and golf",104057602,Nicole,,Glamorgan/Spring Bay,-41.85122,148.25867,Entire home/apt,491,2,29,2023-02-27,1.46,1,303,17,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49146478,New Mid-century Modern 5 min from City and Gorge,373187802,Jill,,Launceston,-41.46495,147.11295,Entire home/apt,180,2,10,2023-02-25,0.50,4,175,4,Exempt: This listing falls under the 'home sharing' exemption
49162178,Pea Cottage,29759960,Karin,,Waratah/Wynyard,-40.94955,145.68708,Entire home/apt,190,1,3,2023-03-04,3,1,87,3,Exempt: This listing falls under the 'home sharing' exemption
49162554,'Mistover' Farm Cottage & Galloway Stud,396550443,Phillip,,Waratah/Wynyard,-41.14552,145.70351,Entire home/apt,130,1,154,2023-03-07,6.69,1,310,86,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49177728,The Woodland Inn,13914944,Harry,,Hobart,-42.93662,147.30872,Entire home/apt,111,4,119,2023-02-18,5.16,2,87,44,Exempt: This listing falls under the 'home sharing' exemption
49179939,"Cosy, comfortable Cottage - views & location plus",4078616,Carol,,West Tamar,-41.16483,146.82262,Entire home/apt,126,2,16,2023-02-27,0.86,1,220,9,Exempt: This listing falls under the 'home sharing' exemption
49181371,Tasmanian Design House,179847,Rachel & Jet,,Tasman,-42.961807,147.858841,Entire home/apt,447,1,91,2023-03-04,4.16,1,163,71,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49181705,Tarkine Wilderness Lodge -  Tasmanian Wilderness,396718953,Linda,,Waratah/Wynyard,-41.08336,145.44087,Entire home/apt,300,1,13,2023-02-21,0.92,1,236,10,176/2005
49182316,Bushranger’s Cottage,331035240,Michael,,Kingborough,-43.09187,147.2651,Entire home/apt,400,3,6,2023-01-07,0.43,2,181,5,C5
49184474,Rural apartment with stunning views!,5266238,Moxxi,,Launceston,-41.49448,147.21433,Entire home/apt,131,2,33,2023-02-25,1.43,76,172,17,Exempt: This listing falls under the 'home sharing' exemption
49184742,Hundred Acre Hideaway - Barrel - Hot Tub 1,43028140,Charlie,,Kingborough,-43.37885,147.25915,Entire home/apt,488,2,14,2023-01-23,0.65,2,337,7,Exempt: This listing falls under the 'home sharing' exemption
49187812,The Gorge Townhouse 1 - Great Location & Outlook,351015355,Matthew,,Launceston,-41.44659,147.12415,Entire home/apt,239,2,9,2023-03-09,5.40,2,309,9,DA0782/2021
49200028,"Kosy on Kallista, Maydena",110188780,Aaron,,Derwent Valley,-42.75645,146.6239,Entire home/apt,200,2,66,2023-03-04,3.12,1,140,44,DA 71/2021
49219141,❤The Warwick - location + 🚗 Parking + modern & spotlessly clean.,395199535,Kat,,Hobart,-42.87744,147.32085,Entire home/apt,262,2,68,2023-03-05,3.08,2,137,39,Exempt: This listing falls under the 'home sharing' exemption
49249427,Devonport Country Views,144883198,Philippa,,Devonport,-41.185543,146.309082,Entire home/apt,114,1,13,2023-03-06,0.57,1,86,4,Exempt: This listing falls under the 'home sharing' exemption
49250369,Loft Apartment. Peace & tranquillity close to City,150628092,Stephanie,,West Tamar,-41.42118,147.08366,Entire home/apt,120,2,39,2023-03-07,1.74,1,156,31,Exempt: This listing falls under the 'home sharing' exemption
49252371,A Roaring Tale,30016162,Yve & Steve,,Tasman,-43.0827,147.67316,Entire home/apt,230,2,62,2023-03-03,3.44,1,146,40,Exempt: This listing falls under the 'home sharing' exemption
49278272,Spa Cabin nestled amongst trees,75809985,Carolyn,,Circular Head,-40.85794,145.39947,Entire home/apt,120,1,69,2023-02-09,3.08,4,346,40,"Exempt: This listing is a hotel, motel, or caravan park"
49282598,Mountain Mist Cottage - OUTDOOR BATH Pure country,48892886,Kim & Dee,,Meander Valley,-41.47914,146.51289,Entire home/apt,232,1,118,2023-03-04,5.26,2,171,60,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49294315,Blackwood Cottage,79742563,Melinda,,Northern Midlands,-41.73493,146.89342,Entire home/apt,140,2,36,2023-03-03,1.71,1,135,4,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49295920,The 'Blue House' at Bellbuoy Beach - Low Head,57986627,Shelly & Shane,,George Town,-41.04503,146.83333,Entire home/apt,150,1,2,2021-05-18,0.09,1,0,0,DA 2021/20
49332591,Cute Apartment On The City Fringe,5266238,Moxxi,,Launceston,-41.44642,147.15662,Entire home/apt,198,2,94,2023-02-24,4.30,76,134,59,DA0060/2020
49333763,"VISTA DEL RIO 1 bed S/C unit, city fringe, Views!",11946277,Christine,,Hobart,-42.90331,147.32001,Entire home/apt,136,2,80,2023-03-03,3.55,1,92,56,Exempt: This listing falls under the 'home sharing' exemption
49356732,Burnie By The Bay - Beach Apartment,398120941,Christine,,Burnie,-41.04775,145.89937,Entire home/apt,199,2,20,2023-02-25,0.94,3,277,11,"Exempt: This listing is a hotel, motel, or caravan park"
49357352,Absolute Paradise Beach House.,398123509,Sam,,Central Coast,-41.157623,146.246704,Entire home/apt,240,1,113,2023-03-01,5.02,1,286,61,DA-2019152
49357964,Burnie By The Bay - Bay Apartment,398120941,Christine,,Burnie,-41.04598,145.8994,Entire home/apt,189,2,24,2023-02-03,1.10,3,304,11,"Exempt: This listing is a hotel, motel, or caravan park"
49358309,Burnie By The Bay - Ocean Apartment,398120941,Christine,,Burnie,-41.04809,145.89826,Entire home/apt,225,2,32,2023-01-30,1.54,3,319,17,"Exempt: This listing is a hotel, motel, or caravan park"
49370608,Inner-city 2 bedroom apartment - perfectly located,300633583,Michelle,,Hobart,-42.87928,147.33174,Entire home/apt,331,2,113,2023-03-04,5.13,2,144,71,CEP-21-65
49375568,"Great Lake: Unique, Secluded and Breathtaking Highland Views",374125273,Kate,,Central Highlands,-41.97144,146.79694,Entire home/apt,278,1,28,2023-01-14,1.45,2,199,14,DA 2020/84
49423223,Lakeside Luxe,398635235,Selena,,Central Highlands,-41.98567,146.69679,Entire home/apt,183,2,16,2023-02-02,0.78,5,328,9,2020-86
49432777,"ART HOUSE  , Bed and Breakfast. Huonville",41035938,Rossy,,Huon Valley,-43.03886,147.04473,Private room,180,1,2,2021-12-31,0.10,1,86,0,Exempt: This listing falls under the 'home sharing' exemption
49434323,Ocean View Retreat- 2 bdrm apartment: Maclean Bay,398712404,Lee And Sophie,,Glamorgan/Spring Bay,-41.8582,148.27314,Entire home/apt,140,2,143,2023-02-16,6.76,4,155,70,BA02208
49456100,"Stunning Apartment in the CBD, Parking and WiFi",5266238,Moxxi,,Launceston,-41.44643,147.13713,Entire home/apt,725,2,12,2023-01-16,0.55,76,166,9,DA0141/2021
49467957,The Black House,92557519,Donna,,Launceston,-41.44332,147.14423,Entire home/apt,250,28,2,2022-02-28,0.10,59,37,0,DA0120/2021
49470537,Almost a Beach House,376199065,Eleanor,,Break O'Day,-41.31825,148.31242,Entire home/apt,201,2,73,2023-02-23,3.57,1,164,30,DA 245-20
49470866,North Hobart House - Food Mecca of Hobart,49383522,Robert,,Hobart,-42.87478,147.31569,Entire home/apt,350,2,25,2022-08-21,1.19,17,193,14,Exempt: This listing falls under the 'home sharing' exemption
49474475,Next to the Gorge! Cataract Gorge Retreat 3bedroom,96235801,Alex,,Launceston,-41.446583,147.123703,Entire home/apt,206,2,77,2023-03-02,3.41,4,289,31,DA0138/2021
49474896,4 Bedroom Luxury Waterfront Apartment in Hobart,398545338,Gabriella,,Hobart,-42.88495,147.33058,Entire home/apt,746,2,56,2023-03-05,2.78,1,86,42,PLN-19-375
49475406,Historic Beauty in the CBD! Parking and WiFi,5266238,Moxxi,,Launceston,-41.44046,147.14434,Entire home/apt,291,2,95,2023-03-04,4.20,76,148,50,DA00912/2021
49504851,"'Mr Wooden Box' - Bush Retreat 5 minutes from CBD,",5266238,Moxxi,,West Tamar,-41.43294,147.09761,Entire home/apt,253,2,117,2023-02-24,5.21,76,149,62,PA2021166
49519571,The Gardener's Cottage on Warrentinna,399417348,Michelle,,Dorset,-41.14264,147.72434,Entire home/apt,168,2,15,2023-02-01,0.85,1,143,6,2035317
49522161,Nest@Waterton Hall (2022 LuxLife Winner),444395609,Mandy,,West Tamar,-41.18192,146.91552,Entire home/apt,264,1,67,2023-03-01,3.16,1,250,47,PA2019082
49524704,“Rive Gauche”  Your retreat on the Huon River,3233429,Nicholas,,Huon Valley,-43.1483,146.99875,Entire home/apt,250,2,109,2023-02-21,4.87,1,349,58,Exempt: This listing falls under the 'home sharing' exemption
49535099,Self Contained Villa,399586946,Yasmin,,Latrobe,-41.15241,146.53059,Entire home/apt,195,2,89,2023-02-24,4.49,1,261,49,Exempt: This listing falls under the 'home sharing' exemption
49536627,❤ Spacious private apartment,24809668,Gina & Glenn,,Hobart,-42.89261,147.33002,Entire home/apt,390,2,35,2023-02-11,1.59,4,341,27,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49537109,⚜Historic home away from home,24809668,Gina & Glenn,,Hobart,-42.89084,147.33025,Entire home/apt,308,2,39,2023-03-04,1.76,4,344,24,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49548820,"Schoolmaster’s Lodge, next to Maydena Bike Park",248757662,Louise,,Derwent Valley,-42.7547,146.62828,Entire home/apt,165,2,19,2023-02-21,1.03,1,67,14,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49556473,Bluett's Hill Studio,399783872,Debbie,,Kingborough,-43.00402,147.30866,Entire home/apt,90,1,25,2023-02-06,1.41,1,2,12,Exempt: This listing falls under the 'home sharing' exemption
49596983,Boat Harbour Beach Haven,219026567,Georgia,,Waratah/Wynyard,-40.93054,145.61909,Entire home/apt,293,2,33,2023-02-11,1.48,5,29,9,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49619871,The Mariner Absolute Beachfront Experience,38519780,Maree,,Break O'Day,-41.50712,148.27462,Entire home/apt,445,3,42,2023-01-21,1.97,1,162,22,DA 066-18
49620543,The Old Coach House  c1825 in the heart Richmond,91415027,Andrew,,Clarence,-42.73824,147.43496,Entire home/apt,150,1,3,2021-05-28,0.14,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
49622983,ARTHUR RIVER LODGE - DOWN STREAM APARTMENT,117205417,Stephen And Samantha,,Circular Head,-41.05444,144.66606,Entire home/apt,199,1,45,2023-02-21,2.41,3,101,29,DA2006/147
49636624,The House on Henry,110582664,John And Lyndall,,Devonport,-41.1842,146.35728,Entire home/apt,176,2,110,2023-03-08,4.93,3,309,59,PA2021.0042
49645101,Unique beach stay at Hawley,396528024,Karen,,Latrobe,-41.14516,146.54001,Entire home/apt,200,2,15,2023-03-03,3.08,1,237,15,55/2022
49676527,Beauty on Tamar bright spacious home top location,324268203,Michelle,,West Tamar,-41.14576,146.81622,Entire home/apt,200,2,15,2023-01-27,1.19,1,285,14,PA2021223H
49679053,Strawberry Hill Getaway,389451976,Cindy,,Glamorgan/Spring Bay,-42.5659,147.87632,Entire home/apt,171,2,58,2023-03-04,2.89,1,329,35,DA 2021 / 38
49694629,3 Bedroom Luxury Waterfront Apartment - Hobart,12557066,Pete,,Hobart,-42.88375,147.33208,Entire home/apt,743,2,65,2023-03-07,3.03,1,139,40,PLN-19-375
49713119,The Rivulet Boutique Hotel - Waratah Cottage,49383522,Robert,,Hobart,-42.90315,147.33489,Private room,395,2,1,2021-12-26,0.07,17,311,0,"Exempt: This listing is a hotel, motel, or caravan park"
49713452,The Rivulet Boutique Hotel - Garden Room,49383522,Robert,,Hobart,-42.90387,147.33399,Private room,345,2,1,2023-02-12,1,17,286,1,"Exempt: This listing is a hotel, motel, or caravan park"
49718561,"Riverview- 2 bedroom house, both with spa ensuites",400990324,John,,Clarence,-42.8969,147.41263,Entire home/apt,249,2,24,2023-02-13,1.15,1,174,15,Exempt: This listing falls under the 'home sharing' exemption
49738132,Fairlands Farm Stay,132552226,Marion,,Launceston,-41.38312,147.10991,Entire home/apt,125,1,34,2023-03-06,1.61,1,269,27,Exempt: This listing falls under the 'home sharing' exemption
49758304,"Cocky's Crest, just 12 min from Hobart CBD",26704231,"Andrew, Nina, Mollie And Elisabeth",,Hobart,-42.92986,147.29044,Entire home/apt,589,2,2,2023-01-15,0.95,2,149,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49759308,Seven Mile Beach Luxury Spa Accom with Farmstay,99135539,Toni,,Clarence,-42.85368,147.51257,Entire home/apt,330,4,0,,,1,0,0,"Exempt: This listing is a hotel, motel, or caravan park"
49760981,Scandinavian style living in Hobart,26600165,Lynn,,Hobart,-42.86999,147.31767,Entire home/apt,230,2,33,2023-02-20,1.58,1,40,20,Exempt: This listing falls under the 'home sharing' exemption
49761279,Bruny Beach House,82250887,Oskar,,Kingborough,-43.07325,147.34769,Entire home/apt,195,2,145,2023-02-19,6.79,1,256,82,BA/806-2003
49764840,Quiet and private while close to amenities,157961390,Mandy,,Launceston,-41.423,147.13924,Entire home/apt,220,2,62,2023-03-03,3.01,1,105,39,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
50796911,Re-Echo Beach Accommodation,281660182,Jan,,West Coast,-42.152626,145.315674,Entire home/apt,210,2,20,2023-02-17,1.06,2,336,14,DA2021/00026
50798918,Re-Echo Beach Accommodation,281660182,Jan,,West Coast,-42.15156,145.31463,Entire home/apt,210,2,34,2023-03-08,1.68,2,343,17,DA2021/00026
50812490,Classic seaside shack with modern makeover,33777071,Marcelo,,Waratah/Wynyard,-40.9157,145.5596,Entire home/apt,174,2,58,2023-03-04,2.91,1,146,28,DA 75/2021
50831666,Baywatch - Perfect base to explore the East Coast,401616388,Casey,,Break O'Day,-41.33264,148.24916,Entire home/apt,211,2,76,2023-02-23,3.80,17,237,23,245-2016
50945648,Bus & Hot Tub – Huntingdon Tier Forest Retreat,58404547,Tess,,Southern Midlands,-42.58625,147.18986,Entire home/apt,192,1,253,2023-03-05,12.71,1,318,153,Exempt: This listing falls under the 'home sharing' exemption
51002402,Kestrel Studio,58528798,David,,Kingborough,-43.30567,147.24726,Entire home/apt,289,1,6,2023-01-01,0.38,12,338,3,"Exempt: This listing is a hotel, motel, or caravan park"
51002946,Curlew Villa,58528798,David,,Kingborough,-43.30652,147.24854,Entire home/apt,334,1,33,2023-02-18,1.77,12,315,23,"Exempt: This listing is a hotel, motel, or caravan park"
51026178,THE KING SUITE - HAMLET DOWNS COUNTRY ACCOM,53508412,Trish - Hamlet Downs Country Accom,,Central Highlands,-42.65057,146.7601,Entire home/apt,230,2,3,2023-01-14,0.26,3,292,3,Exempt: This listing falls under the 'home sharing' exemption
51029010,'Getndare': Tassie Country Mud-brick Cottage,134970469,Jo,,Kingborough,-43.00586,147.20804,Entire home/apt,190,4,34,2023-03-05,1.80,2,232,25,Da-2021-251
51029925,Shelly Point beach house .5,307298059,Connan,,Break O'Day,-41.43159,148.27341,Entire home/apt,127,1,120,2023-02-21,6.59,2,7,74,221-2021
51033252,Waterfront - Historic - Luxury Cottage - FIRE PIT,412885118,Janmaree,,George Town,-41.108585,146.821854,Entire home/apt,269,1,46,2023-02-25,3.68,1,341,44,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
51050532,Magnificent Ocean Views - Bicheno,70084453,LJ Hooker,,Glamorgan/Spring Bay,-41.852317810058594,148.254150390625,Entire home/apt,600,2,1,2022-12-26,0.40,21,65,1,Exempt: This listing falls under the 'home sharing' exemption
51051347,THE QUEEN SUITE - HAMLET DOWNS COUNTRY ACCOM,53508412,Trish - Hamlet Downs Country Accom,,Central Highlands,-42.65189,146.75998,Entire home/apt,212,2,3,2022-11-19,0.21,3,307,2,Exempt: This listing falls under the 'home sharing' exemption
51091752,"Summit - 
Rural peace10 mins from Launceston",408782381,Di,,Northern Midlands,-41.54549,147.18683,Entire home/apt,185,2,48,2023-03-02,2.55,1,309,27,21-0028
51094378,Sandy Bay Cozy Cottage Close to CBD,413436242,Andrew And Lisa,,Hobart,-42.89853,147.31833,Entire home/apt,218,2,15,2023-01-03,1.70,1,166,15,PLN­21­355
51108208,Lauriston Homestead,33239910,Chloe,,Clarence,-43.03571,147.4241,Entire home/apt,399,2,14,2023-01-17,0.81,1,171,9,Exempt: This listing falls under the 'home sharing' exemption
51109632,Adorable guesthouse in Forth,95494122,Nell,,Central Coast,-41.18537,146.24741,Entire home/apt,149,1,20,2023-01-27,1.65,1,76,20,Exempt: This listing falls under the 'home sharing' exemption
51111829,"1 bed Peaceful unit, private deck, feed the sheep!",106354764,Ruth,,West Tamar,-41.27911,146.93004,Entire home/apt,100,2,36,2023-03-01,2.30,2,0,22,Exempt: This listing falls under the 'home sharing' exemption
51112194,"Ocean views, spacious & private, hot hub",39868309,Hannah,,Kingborough,-43.08838,147.26412,Entire home/apt,358,2,33,2022-07-30,2.05,1,0,17,DA-2021-488
51115000,Casa Del Mar @ Opossum Bay,413260875,Burcu,,Clarence,-42.99434,147.40015,Entire home/apt,389,2,60,2023-02-27,3.10,1,339,35,PDPLANPMTP-2021/019289
51129459,"Studio close to City, Salamanca and Battery Point",112344650,Andy,,Hobart,-42.89561,147.33034,Entire home/apt,69,2,0,,,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
51132922,Hill Top Retreat,1046529,Miriam,,Tasman,-43.10624,147.74957,Entire home/apt,220,2,7,2023-02-25,0.46,1,325,6,BA 2009/00136
51154049,Swan Sea Retreat - Stunning 360 Waterfront views,186578079,Kevin,,Hobart,-42.91658,147.34387,Entire home/apt,279,2,0,,,1,0,0,PLN-20-383
51175374,Modern self contained unit with stunning 180 degre,5266238,Moxxi,,Launceston,-41.45337,147.15468,Entire home/apt,139,1,50,2023-03-01,2.69,76,163,37,Exempt: This listing falls under the 'home sharing' exemption
51197963,PRINCES CBD SPA RETREAT  secure parking & wifi,102668123,Nell,,Launceston,-41.44791,147.13667,Entire home/apt,356,1,155,2023-03-02,8.03,12,243,101,DA0403/2021
51199473,Marina Apartment + Parking+ Marina Views,192916088,Kat,,Hobart,-42.89696,147.33235,Entire home/apt,210,2,33,2023-03-04,1.72,8,130,25,Exempt: This listing falls under the 'home sharing' exemption
